<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
S&P 500,D,20130802,000000,1706.75,1709.36,1700.71,1709.13,0,0
S&P 500,D,20130803,000000,1709.45,1709.67,1709.45,1709.67,0,0
S&P 500,D,20130804,000000,1709.67,1709.67,1709.67,1709.67,0,0
S&P 500,D,20130805,000000,1708.01,1709.24,1703.55,1707.24,0,0
S&P 500,D,20130806,000000,1707.1,1707.14,1693.31,1697.32,0,0
S&P 500,D,20130807,000000,1697.29,1697.37,1684.91,1690.8,0,0
S&P 500,D,20130808,000000,1690.93,1700.18,1688.44,1697.65,0,0
S&P 500,D,20130809,000000,1697.36,1699.42,1686.02,1691.21,0,0
S&P 500,D,20130810,000000,1691.27,1691.42,1691.27,1691.42,0,0
S&P 500,D,20130811,000000,1691.42,1691.42,1691.42,1691.42,0,0
S&P 500,D,20130812,000000,1688.37,1691.49,1683.35,1689.51,0,0
S&P 500,D,20130813,000000,1689.52,1696.81,1682.62,1694.15,0,0
S&P 500,D,20130814,000000,1694.13,1695.48,1684.86,1685.4,0,0
S&P 500,D,20130815,000000,1685.36,1685.39,1658.59,1661.23,0,0
S&P 500,D,20130816,000000,1661.3,1663.6,1652.65,1656.28,0,0
S&P 500,D,20130817,000000,1655.93,1655.93,1655.83,1655.83,0,0
S&P 500,D,20130818,000000,1655.83,1655.83,1655.83,1655.83,0,0
S&P 500,D,20130819,000000,1655.25,1659.18,1646,1646,0,0
S&P 500,D,20130820,000000,1645.84,1658.9,1645.84,1652.69,0,0
S&P 500,D,20130821,000000,1652.64,1656.99,1639.43,1642.88,0,0
S&P 500,D,20130822,000000,1643.26,1659.35,1642.8,1656.9,0,0
S&P 500,D,20130823,000000,1656.97,1664.85,1654.81,1663.29,0,0
S&P 500,D,20130824,000000,1663.28,1663.5,1663.28,1663.5,0,0
S&P 500,D,20130825,000000,1663.5,1663.5,1663.5,1663.5,0,0
S&P 500,D,20130826,000000,1664.08,1669.51,1656.02,1657.17,0,0
S&P 500,D,20130827,000000,1656.88,1656.88,1629.05,1631.23,0,0
S&P 500,D,20130828,000000,1630.49,1641.18,1627.5,1635.2,0,0
S&P 500,D,20130829,000000,1635.18,1646.41,1630.88,1638.44,0,0
S&P 500,D,20130830,000000,1638.17,1640.01,1628.05,1633.1,0,0
S&P 500,D,20130831,000000,1632.68,1632.97,1632.34,1632.97,0,0
S&P 500,D,20130901,000000,1632.97,1632.97,1632.97,1632.97,0,0
S&P 500,D,20130902,000000,1632.97,1632.97,1632.97,1632.97,0,0
S&P 500,D,20130903,000000,1635.95,1651.35,1633.41,1638.97,0,0
S&P 500,D,20130904,000000,1639.54,1655.72,1637.41,1652.69,0,0
S&P 500,D,20130905,000000,1653.09,1659.17,1653.07,1654.75,0,0
S&P 500,D,20130906,000000,1654.74,1664.83,1640.62,1655.01,0,0
S&P 500,D,20130907,000000,1655.1,1655.17,1655.06,1655.17,0,0
S&P 500,D,20130908,000000,1655.17,1655.17,1655.17,1655.17,0,0
S&P 500,D,20130909,000000,1656.85,1672.37,1656.85,1671.35,0,0
S&P 500,D,20130910,000000,1671.59,1684.09,1671.56,1684.09,0,0
S&P 500,D,20130911,000000,1684.07,1688.49,1678.72,1688.49,0,0
S&P 500,D,20130912,000000,1688.98,1689.97,1681.96,1683.03,0,0
S&P 500,D,20130913,000000,1683.56,1688.73,1682.22,1688.09,0,0
S&P 500,D,20130914,000000,1688.05,1688.05,1687.97,1687.99,0,0
S&P 500,D,20130915,000000,1687.99,1687.99,1687.99,1687.99,0,0
S&P 500,D,20130916,000000,1691.7,1704.95,1691.7,1697.35,0,0
S&P 500,D,20130917,000000,1697.61,1705.51,1697.59,1704.91,0,0
S&P 500,D,20130918,000000,1704.93,1729.36,1700.35,1725.12,0,0
S&P 500,D,20130919,000000,1725.15,1729.86,1720.2,1722.27,0,0
S&P 500,D,20130920,000000,1722.4,1725.23,1708.92,1710.02,0,0
S&P 500,D,20130921,000000,1709.81,1709.92,1709.62,1709.91,0,0
S&P 500,D,20130922,000000,1709.91,1709.91,1709.91,1709.91,0,0
S&P 500,D,20130923,000000,1711.44,1711.44,1697.1,1702.13,0,0
S&P 500,D,20130924,000000,1701.96,1707.63,1694.92,1697.75,0,0
S&P 500,D,20130925,000000,1697.73,1701.71,1691.88,1693.55,0,0
S&P 500,D,20130926,000000,1692.94,1703.85,1692.77,1698.69,0,0
S&P 500,D,20130927,000000,1698.77,1698.77,1687.11,1691.74,0,0
S&P 500,D,20130928,000000,1691.71,1691.75,1691.71,1691.75,0,0
S&P 500,D,20130929,000000,1691.75,1691.75,1691.75,1691.75,0,0
S&P 500,D,20130930,000000,1687.26,1687.26,1674.99,1681.44,0,0
S&P 500,D,20131001,000000,1681.73,1696.27,1681.55,1694.68,0,0
S&P 500,D,20131002,000000,1695,1695.02,1680.34,1693.46,0,0
S&P 500,D,20131003,000000,1693.41,1693.87,1670.36,1678.48,0,0
S&P 500,D,20131004,000000,1678.75,1691.94,1677.33,1690.63,0,0
S&P 500,D,20131005,000000,1690.36,1690.51,1690.36,1690.5,0,0
S&P 500,D,20131006,000000,1690.5,1690.5,1690.5,1690.5,0,0
S&P 500,D,20131007,000000,1685.55,1685.55,1674.7,1676.27,0,0
S&P 500,D,20131008,000000,1676.01,1676.79,1655.27,1655.27,0,0
S&P 500,D,20131009,000000,1655.6,1662.47,1646.48,1656.36,0,0
S&P 500,D,20131010,000000,1656.62,1692.35,1656.4,1692.07,0,0
S&P 500,D,20131011,000000,1692.29,1703.44,1688.52,1703.04,0,0
S&P 500,D,20131012,000000,1703.12,1703.2,1703.11,1703.2,0,0
S&P 500,D,20131013,000000,1703.2,1703.2,1703.2,1703.2,0,0
S&P 500,D,20131014,000000,1699.86,1711.03,1692.13,1710.18,0,0
S&P 500,D,20131015,000000,1710.14,1711.57,1695.93,1698.38,0,0
S&P 500,D,20131016,000000,1698.1,1721.75,1698.05,1721.12,0,0
S&P 500,D,20131017,000000,1721.28,1733.45,1714.12,1732.69,0,0
S&P 500,D,20131018,000000,1732.89,1745.31,1732.79,1744.21,0,0
S&P 500,D,20131019,000000,1744.31,1744.5,1744.31,1744.5,0,0
S&P 500,D,20131020,000000,1744.5,1744.5,1744.5,1744.5,0,0
S&P 500,D,20131021,000000,1745.2,1747.78,1740.67,1744.52,0,0
S&P 500,D,20131022,000000,1744.47,1759.33,1744.47,1754.09,0,0
S&P 500,D,20131023,000000,1754.57,1754.74,1740.5,1746.38,0,0
S&P 500,D,20131024,000000,1746.36,1753.94,1745.5,1751.97,0,0
S&P 500,D,20131025,000000,1751.94,1759.61,1751.94,1759.61,0,0
S&P 500,D,20131026,000000,1759.81,1759.82,1759.76,1759.77,0,0
S&P 500,D,20131027,000000,1759.77,1759.77,1759.77,1759.77,0,0
S&P 500,D,20131028,000000,1759.09,1764.99,1757.68,1762.11,0,0
S&P 500,D,20131029,000000,1762.26,1771.67,1762.11,1771.67,0,0
S&P 500,D,20131030,000000,1772.09,1775.22,1757.27,1762.74,0,0
S&P 500,D,20131031,000000,1763.3,1768.53,1755.72,1757.73,0,0
S&P 500,D,20131101,000000,1757.31,1765.67,1752.7,1762.3,0,0
S&P 500,D,20131102,000000,1761.92,1761.92,1761.64,1761.64,0,0
S&P 500,D,20131103,000000,1761.64,1761.64,1761.64,1761.64,0,0
S&P 500,D,20131104,000000,1763.4,1767.64,1761.56,1766.11,0,0
S&P 500,D,20131105,000000,1766.1,1768.78,1755.76,1765.68,0,0
S&P 500,D,20131106,000000,1765.76,1773.67,1762.79,1769.51,0,0
S&P 500,D,20131107,000000,1769.47,1774.54,1749.33,1753.73,0,0
S&P 500,D,20131108,000000,1753.79,1765.9,1746.2,1765.13,0,0
S&P 500,D,20131109,000000,1765.15,1770.78,1762.48,1770.61,0,0
S&P 500,D,20131110,000000,1770.61,1770.61,1770.61,1770.61,0,0
S&P 500,D,20131111,000000,1769.88,1773.39,1767.85,1771.66,0,0
S&P 500,D,20131112,000000,1771.55,1772.1,1762.29,1767.86,0,0
S&P 500,D,20131113,000000,1767.89,1776.35,1760.64,1773.91,0,0
S&P 500,D,20131114,000000,1773.89,1790.8,1773.89,1789.12,0,0
S&P 500,D,20131115,000000,1789.17,1795.22,1788.96,1794.64,0,0
S&P 500,D,20131116,000000,1794.74,1798.22,1794.68,1798.18,0,0
S&P 500,D,20131117,000000,1798.18,1798.18,1798.18,1798.18,0,0
S&P 500,D,20131118,000000,1798.82,1802.33,1795.54,1795.54,0,0
S&P 500,D,20131119,000000,1795.49,1795.51,1784.72,1787.88,0,0
S&P 500,D,20131120,000000,1787.87,1795.73,1781.22,1782.6,0,0
S&P 500,D,20131121,000000,1782.68,1796.27,1777.25,1795.63,0,0
S&P 500,D,20131122,000000,1795.88,1803.28,1794.35,1803.28,0,0
S&P 500,D,20131123,000000,1803.24,1804.84,1803.16,1804.76,0,0
S&P 500,D,20131124,000000,1804.76,1804.76,1804.76,1804.76,0,0
S&P 500,D,20131125,000000,1806.75,1808.1,1803.89,1805.85,0,0
S&P 500,D,20131126,000000,1805.83,1808.12,1800.58,1807.47,0,0
S&P 500,D,20131127,000000,1807.46,1808.42,1802.75,1807.21,0,0
S&P 500,D,20131128,000000,1807.2,1808.03,1806.59,1807.23,0,0
S&P 500,D,20131129,000000,1808.69,1813.54,1804.02,1805.81,0,0
S&P 500,D,20131130,000000,1805.81,1805.81,1805.81,1805.81,0,0
S&P 500,D,20131201,000000,1805.81,1805.81,1805.81,1805.81,0,0
S&P 500,D,20131202,000000,1806.55,1810.02,1802.76,1805.93,0,0
S&P 500,D,20131203,000000,1805.87,1806.08,1787.85,1793.09,0,0
S&P 500,D,20131204,000000,1793.1,1799.8,1779.09,1788.94,0,0
S&P 500,D,20131205,000000,1789.08,1796.36,1783.56,1784.22,0,0
S&P 500,D,20131206,000000,1784.07,1806.04,1783.38,1804.48,0,0
S&P 500,D,20131207,000000,1804.46,1805.1,1801.32,1805.09,0,0
S&P 500,D,20131208,000000,1805.09,1805.09,1805.09,1805.09,0,0
S&P 500,D,20131209,000000,1806.21,1811.52,1806.21,1808.56,0,0
S&P 500,D,20131210,000000,1808.57,1809.49,1801.75,1804.37,0,0
S&P 500,D,20131211,000000,1804.28,1806.08,1786.71,1787.01,0,0
S&P 500,D,20131212,000000,1787.06,1787.59,1772.28,1781.92,0,0
S&P 500,D,20131213,000000,1781.85,1781.85,1772.49,1776.45,0,0
S&P 500,D,20131214,000000,1776.53,1779.43,1775.07,1775.32,0,0
S&P 500,D,20131215,000000,1775.32,1775.32,1775.32,1775.32,0,0
S&P 500,D,20131216,000000,1778.03,1792.22,1778.03,1788.61,0,0
S&P 500,D,20131217,000000,1788.59,1788.99,1777.05,1782.41,0,0
S&P 500,D,20131218,000000,1782.45,1801.69,1767.99,1799.81,0,0
S&P 500,D,20131219,000000,1799.6,1811.08,1798.1,1809.19,0,0
S&P 500,D,20131220,000000,1809.17,1823.75,1807.59,1822.79,0,0
S&P 500,D,20131221,000000,1822.78,1822.81,1818.31,1818.32,0,0
S&P 500,D,20131222,000000,1818.32,1818.32,1818.32,1818.32,0,0
S&P 500,D,20131223,000000,1822.92,1829.75,1822.92,1827.14,0,0
S&P 500,D,20131224,000000,1827.11,1833.32,1826.8,1833.32,0,0
S&P 500,D,20131225,000000,1833.32,1833.32,1833.32,1833.32,0,0
S&P 500,D,20131226,000000,1834.96,1842.26,1834.96,1841.8,0,0
S&P 500,D,20131227,000000,1841.78,1844.89,1839.81,1840.84,0,0
S&P 500,D,20131228,000000,1840.83,1842.06,1840.68,1841.4,0,0
S&P 500,D,20131229,000000,1841.4,1841.4,1841.4,1841.4,0,0
S&P 500,D,20131230,000000,1841.47,1842.47,1838.77,1841.25,0,0
S&P 500,D,20131231,000000,1841.26,1848.64,1839.75,1843.56,0,0
S&P 500,D,20140101,000000,1843.62,1849.41,1842.45,1848.36,0,0
S&P 500,D,20140102,000000,1845.43,1845.43,1827.74,1830.4,0,0
S&P 500,D,20140103,000000,1830.37,1838.24,1829.13,1834.64,0,0
S&P 500,D,20140104,000000,1834.63,1837.1,1831.08,1831.37,0,0
S&P 500,D,20140105,000000,1831.37,1831.37,1831.37,1831.37,0,0
S&P 500,D,20140106,000000,1832.31,1837.15,1823.76,1831.06,0,0
S&P 500,D,20140107,000000,1831.05,1840.1,1826.63,1837.29,0,0
S&P 500,D,20140108,000000,1837.34,1840.02,1831.4,1835.8,0,0
S&P 500,D,20140109,000000,1835.79,1843.23,1830.38,1836.19,0,0
S&P 500,D,20140110,000000,1836.22,1843.15,1832.43,1837.61,0,0
S&P 500,D,20140111,000000,1837.53,1842.65,1837.48,1842.37,0,0
S&P 500,D,20140112,000000,1842.37,1842.37,1842.37,1842.37,0,0
S&P 500,D,20140113,000000,1841.26,1843.45,1821.89,1822.88,0,0
S&P 500,D,20140114,000000,1822.89,1837.8,1815.58,1836.25,0,0
S&P 500,D,20140115,000000,1836.32,1850.84,1836.26,1849.76,0,0
S&P 500,D,20140116,000000,1849.75,1850.23,1840.3,1845.17,0,0
S&P 500,D,20140117,000000,1845.16,1846.04,1839.92,1840.84,0,0
S&P 500,D,20140118,000000,1840.85,1841.77,1835.23,1838.7,0,0
S&P 500,D,20140119,000000,1838.7,1838.7,1838.7,1838.7,0,0
S&P 500,D,20140120,000000,1838.7,1838.7,1838.7,1838.7,0,0
S&P 500,D,20140121,000000,1841.05,1849.31,1832.41,1842.21,0,0
S&P 500,D,20140122,000000,1842.31,1846.58,1840.88,1844.7,0,0
S&P 500,D,20140123,000000,1844.74,1846.87,1820.08,1825.48,0,0
S&P 500,D,20140124,000000,1825.5,1828.84,1796.8,1798.38,0,0
S&P 500,D,20140125,000000,1798.39,1798.67,1790.29,1790.29,0,0
S&P 500,D,20140126,000000,1790.29,1790.29,1790.29,1790.29,0,0
S&P 500,D,20140127,000000,1791.03,1795.98,1772.88,1793.19,0,0
S&P 500,D,20140128,000000,1793.01,1793.87,1779.49,1792.16,0,0
S&P 500,D,20140129,000000,1792.15,1793.77,1770.45,1774.24,0,0
S&P 500,D,20140130,000000,1774.07,1798.77,1770.98,1794.83,0,0
S&P 500,D,20140131,000000,1794.85,1797.68,1772.28,1790.36,0,0
S&P 500,D,20140201,000000,1790.32,1790.32,1780.63,1782.59,0,0
S&P 500,D,20140202,000000,1782.59,1782.59,1782.59,1782.59,0,0
S&P 500,D,20140203,000000,1782.68,1784.83,1741.84,1741.84,0,0
S&P 500,D,20140204,000000,1741.77,1758.73,1739.66,1756.15,0,0
S&P 500,D,20140205,000000,1756.13,1757.05,1737.92,1750.28,0,0
S&P 500,D,20140206,000000,1750.4,1773.17,1749.92,1772,0,0
S&P 500,D,20140207,000000,1772.1,1794.47,1771.33,1793.42,0,0
S&P 500,D,20140208,000000,1793.5,1797.97,1793.5,1797.02,0,0
S&P 500,D,20140209,000000,1797.02,1797.02,1797.02,1797.02,0,0
S&P 500,D,20140210,000000,1796.07,1799.93,1791.83,1799.05,0,0
S&P 500,D,20140211,000000,1799.02,1821.19,1797.31,1821.15,0,0
S&P 500,D,20140212,000000,1821.14,1826.45,1815.99,1817.21,0,0
S&P 500,D,20140213,000000,1817.24,1830.25,1809.26,1829.78,0,0
S&P 500,D,20140214,000000,1829.64,1841.65,1825.6,1841.12,0,0
S&P 500,D,20140215,000000,1841.09,1841.13,1837.57,1838.63,0,0
S&P 500,D,20140216,000000,1838.63,1838.63,1838.63,1838.63,0,0
S&P 500,D,20140217,000000,1838.63,1838.63,1838.63,1838.63,0,0
S&P 500,D,20140218,000000,1839.72,1842.87,1835.01,1841.68,0,0
S&P 500,D,20140219,000000,1841.66,1847.49,1834.05,1836.27,0,0
S&P 500,D,20140220,000000,1836.37,1841.06,1824.58,1840.84,0,0
S&P 500,D,20140221,000000,1840.85,1846.13,1837.28,1839.11,0,0
S&P 500,D,20140222,000000,1839.03,1841.6,1835.6,1836.25,0,0
S&P 500,D,20140223,000000,1836.25,1836.25,1836.25,1836.25,0,0
S&P 500,D,20140224,000000,1837.75,1858.71,1837.75,1854.8,0,0
S&P 500,D,20140225,000000,1854.78,1854.78,1840.19,1846.56,0,0
S&P 500,D,20140226,000000,1846.54,1852.65,1840.74,1844.23,0,0
S&P 500,D,20140227,000000,1844.3,1854.53,1841.07,1851.74,0,0
S&P 500,D,20140228,000000,1851.65,1867.92,1850.19,1856.87,0,0
S&P 500,D,20140301,000000,1856.82,1860.68,1847.67,1859.45,0,0
S&P 500,D,20140302,000000,1859.45,1859.45,1859.45,1859.45,0,0
S&P 500,D,20140303,000000,1853.4,1853.4,1834.47,1846.48,0,0
S&P 500,D,20140304,000000,1846.23,1873.76,1840.43,1873.05,0,0
S&P 500,D,20140305,000000,1872.99,1876.52,1871.15,1872.91,0,0
S&P 500,D,20140306,000000,1872.92,1881.94,1871.55,1878.58,0,0
S&P 500,D,20140307,000000,1878.61,1883.57,1870.56,1875.7,0,0
S&P 500,D,20140308,000000,1875.74,1878.04,1873.2,1878.04,0,0
S&P 500,D,20140309,000000,1878.04,1878.04,1878.04,1878.04,0,0
S&P 500,D,20140310,000000,1877.86,1877.87,1867.04,1876.71,0,0
S&P 500,D,20140311,000000,1876.97,1882.34,1863.88,1867.66,0,0
S&P 500,D,20140312,000000,1867.8,1868.38,1854.43,1867.94,0,0
S&P 500,D,20140313,000000,1868.06,1874.4,1841.86,1846.17,0,0
S&P 500,D,20140314,000000,1846.52,1852.33,1839.57,1841.28,0,0
S&P 500,D,20140315,000000,1841.12,1841.15,1841.12,1841.13,0,0
S&P 500,D,20140316,000000,1841.13,1841.13,1841.13,1841.13,0,0
S&P 500,D,20140317,000000,1842.81,1862.3,1842.81,1858.57,0,0
S&P 500,D,20140318,000000,1858.59,1873.76,1858.59,1872.25,0,0
S&P 500,D,20140319,000000,1872.08,1874.14,1850.56,1861.13,0,0
S&P 500,D,20140320,000000,1860.94,1873.49,1854.63,1872.22,0,0
S&P 500,D,20140321,000000,1872.08,1883.97,1863.46,1865.85,0,0
S&P 500,D,20140322,000000,1865.56,1866.63,1865.56,1866.52,0,0
S&P 500,D,20140323,000000,1866.52,1866.52,1866.52,1866.52,0,0
S&P 500,D,20140324,000000,1868.53,1873.34,1849.69,1857.61,0,0
S&P 500,D,20140325,000000,1857.46,1871.87,1855.96,1865.39,0,0
S&P 500,D,20140326,000000,1865.74,1875.92,1852.76,1852.76,0,0
S&P 500,D,20140327,000000,1852.68,1855.53,1842.11,1848.4,0,0
S&P 500,D,20140328,000000,1849.12,1866.59,1849.03,1857.29,0,0
S&P 500,D,20140329,000000,1857.42,1857.62,1857.42,1857.62,0,0
S&P 500,D,20140330,000000,1857.62,1857.62,1857.62,1857.62,0,0
S&P 500,D,20140331,000000,1862.23,1875.18,1862.23,1872.53,0,0
S&P 500,D,20140401,000000,1872.51,1885.84,1872.33,1885.57,0,0
S&P 500,D,20140402,000000,1885.31,1893.05,1883.79,1891.06,0,0
S&P 500,D,20140403,000000,1890.91,1893.78,1882.65,1889.05,0,0
S&P 500,D,20140404,000000,1888.53,1897.28,1863.29,1865.06,0,0
S&P 500,D,20140405,000000,1865.41,1865.41,1865.09,1865.09,0,0
S&P 500,D,20140406,000000,1865.09,1865.09,1865.09,1865.09,0,0
S&P 500,D,20140407,000000,1863.92,1864.04,1841.48,1845.42,0,0
S&P 500,D,20140408,000000,1845.16,1854.91,1837.49,1852.2,0,0
S&P 500,D,20140409,000000,1852.03,1872.38,1851.96,1872.24,0,0
S&P 500,D,20140410,000000,1872.14,1872.53,1830.87,1834.19,0,0
S&P 500,D,20140411,000000,1833.08,1835.07,1814.36,1816.15,0,0
S&P 500,D,20140412,000000,1815.8,1815.8,1815.69,1815.69,0,0
S&P 500,D,20140413,000000,1815.69,1815.69,1815.69,1815.69,0,0
S&P 500,D,20140414,000000,1818.18,1834.19,1815.81,1831.19,0,0
S&P 500,D,20140415,000000,1830.78,1843.99,1816.29,1842.37,0,0
S&P 500,D,20140416,000000,1842.93,1861.84,1842.93,1861.84,0,0
S&P 500,D,20140417,000000,1862.14,1869.63,1856.72,1865.31,0,0
S&P 500,D,20140418,000000,1865.05,1865.05,1864.85,1864.85,0,0
S&P 500,D,20140419,000000,1864.85,1864.85,1864.85,1864.85,0,0
S&P 500,D,20140420,000000,1864.85,1864.85,1864.85,1864.85,0,0
S&P 500,D,20140421,000000,1865.79,1871.8,1863.3,1871.3,0,0
S&P 500,D,20140422,000000,1871.64,1884.89,1871.64,1879.37,0,0
S&P 500,D,20140423,000000,1879.63,1879.75,1873.91,1875.84,0,0
S&P 500,D,20140424,000000,1875.45,1884.06,1870.29,1878.2,0,0
S&P 500,D,20140425,000000,1878.69,1878.69,1859.7,1862.84,0,0
S&P 500,D,20140426,000000,1863.62,1863.62,1863.4,1863.4,0,0
S&P 500,D,20140427,000000,1863.4,1863.4,1863.4,1863.4,0,0
S&P 500,D,20140428,000000,1865,1876.96,1850.76,1869.52,0,0
S&P 500,D,20140429,000000,1869.44,1880.56,1869.41,1878.4,0,0
S&P 500,D,20140430,000000,1878.23,1885.2,1872.69,1882.85,0,0
S&P 500,D,20140501,000000,1883.33,1888.59,1878.04,1883.36,0,0
S&P 500,D,20140502,000000,1883.6,1891.3,1878.5,1881.12,0,0
S&P 500,D,20140503,000000,1880.96,1881.14,1880.96,1881.14,0,0
S&P 500,D,20140504,000000,1881.14,1881.14,1881.14,1881.14,0,0
S&P 500,D,20140505,000000,1876.57,1885.51,1866.77,1884.37,0,0
S&P 500,D,20140506,000000,1884.65,1884.66,1867.83,1867.95,0,0
S&P 500,D,20140507,000000,1867.87,1878.66,1859.84,1878.63,0,0
S&P 500,D,20140508,000000,1878.2,1889.07,1870.14,1875.28,0,0
S&P 500,D,20140509,000000,1875.65,1878.57,1867.02,1878.06,0,0
S&P 500,D,20140510,000000,1878.41,1878.48,1878.41,1878.48,0,0
S&P 500,D,20140511,000000,1878.48,1878.48,1878.48,1878.48,0,0
S&P 500,D,20140512,000000,1883.3,1897.12,1883.3,1896.74,0,0
S&P 500,D,20140513,000000,1896.56,1902.17,1896.06,1897.19,0,0
S&P 500,D,20140514,000000,1897.39,1897.45,1885.77,1888.8,0,0
S&P 500,D,20140515,000000,1888.64,1888.64,1862.36,1870.67,0,0
S&P 500,D,20140516,000000,1871.03,1878.28,1864.82,1877.83,0,0
S&P 500,D,20140517,000000,1877.91,1877.91,1877.85,1877.86,0,0
S&P 500,D,20140518,000000,1877.86,1877.86,1877.86,1877.86,0,0
S&P 500,D,20140519,000000,1876.66,1886,1872.42,1885.66,0,0
S&P 500,D,20140520,000000,1884.97,1885.09,1868.14,1873.03,0,0
S&P 500,D,20140521,000000,1872.87,1888.8,1872.83,1887.86,0,0
S&P 500,D,20140522,000000,1887.96,1896.31,1885.43,1892.53,0,0
S&P 500,D,20140523,000000,1892.54,1901.26,1892.49,1900.75,0,0
S&P 500,D,20140524,000000,1900.55,1900.55,1900.51,1900.53,0,0
S&P 500,D,20140525,000000,1900.53,1900.53,1900.53,1900.53,0,0
S&P 500,D,20140526,000000,1900.53,1900.53,1900.53,1900.53,0,0
S&P 500,D,20140527,000000,1902.01,1912.28,1902.01,1911.75,0,0
S&P 500,D,20140528,000000,1911.95,1914.46,1907.3,1910.24,0,0
S&P 500,D,20140529,000000,1909.89,1919.84,1909.77,1919.46,0,0
S&P 500,D,20140530,000000,1919.9,1924.02,1916.64,1923.39,0,0
S&P 500,D,20140531,000000,1923.41,1923.58,1923.41,1923.57,0,0
S&P 500,D,20140601,000000,1923.57,1923.57,1923.57,1923.57,0,0
S&P 500,D,20140602,000000,1924.61,1925.88,1915.98,1924.78,0,0
S&P 500,D,20140603,000000,1924.89,1925.07,1918.8,1924.25,0,0
S&P 500,D,20140604,000000,1924.24,1928.62,1918.6,1927.98,0,0
S&P 500,D,20140605,000000,1927.68,1941.74,1922.93,1939.87,0,0
S&P 500,D,20140606,000000,1940.12,1949.25,1940.12,1948.98,0,0
S&P 500,D,20140607,000000,1949.15,1949.44,1949.15,1949.44,0,0
S&P 500,D,20140608,000000,1949.44,1949.44,1949.44,1949.44,0,0
S&P 500,D,20140609,000000,1948.97,1955.54,1947.16,1950.52,0,0
S&P 500,D,20140610,000000,1951.17,1951.27,1944.64,1950.42,0,0
S&P 500,D,20140611,000000,1950.73,1950.86,1940.08,1943.69,0,0
S&P 500,D,20140612,000000,1944.08,1944.08,1925.78,1930.16,0,0
S&P 500,D,20140613,000000,1930.01,1937.3,1927.69,1935.78,0,0
S&P 500,D,20140614,000000,1935.88,1936.16,1935.88,1936.16,0,0
S&P 500,D,20140615,000000,1936.16,1936.16,1936.16,1936.16,0,0
S&P 500,D,20140616,000000,1934.15,1941.15,1930.91,1937.87,0,0
S&P 500,D,20140617,000000,1937.76,1943.69,1933.55,1942.28,0,0
S&P 500,D,20140618,000000,1942.19,1957.49,1939.3,1957.23,0,0
S&P 500,D,20140619,000000,1956.98,1959.82,1952.27,1959.02,0,0
S&P 500,D,20140620,000000,1959.1,1963.91,1959.1,1963.18,0,0
S&P 500,D,20140621,000000,1963.04,1963.04,1962.87,1962.87,0,0
S&P 500,D,20140622,000000,1962.87,1962.87,1962.87,1962.87,0,0
S&P 500,D,20140623,000000,1962.92,1963.74,1958.91,1962.54,0,0
S&P 500,D,20140624,000000,1962.47,1968.17,1948.34,1950.16,0,0
S&P 500,D,20140625,000000,1950.17,1960.83,1947.49,1959.81,0,0
S&P 500,D,20140626,000000,1959.45,1959.53,1944.69,1956.77,0,0
S&P 500,D,20140627,000000,1957.25,1961.47,1952.18,1960.87,0,0
S&P 500,D,20140628,000000,1960.96,1961.02,1960.96,1960.96,0,0
S&P 500,D,20140629,000000,1960.96,1960.96,1960.96,1960.96,0,0
S&P 500,D,20140630,000000,1960.96,1964.24,1958.22,1960.21,0,0
S&P 500,D,20140701,000000,1959.94,1978.58,1959.94,1973.34,0,0
S&P 500,D,20140702,000000,1973.19,1976.67,1972.58,1974.3,0,0
S&P 500,D,20140703,000000,1974.55,1985.55,1974.54,1985.44,0,0
S&P 500,D,20140704,000000,1985.44,1985.44,1985.44,1985.44,0,0
S&P 500,D,20140705,000000,1985.44,1985.44,1985.44,1985.44,0,0
S&P 500,D,20140706,000000,1985.44,1985.44,1985.44,1985.44,0,0
S&P 500,D,20140707,000000,1984.22,1984.22,1974.91,1977.39,0,0
S&P 500,D,20140708,000000,1977.51,1977.65,1959.46,1964.22,0,0
S&P 500,D,20140709,000000,1963.98,1974.15,1963.71,1972.43,0,0
S&P 500,D,20140710,000000,1972.76,1972.84,1952.91,1964.5,0,0
S&P 500,D,20140711,000000,1964.71,1968.67,1959.63,1967.23,0,0
S&P 500,D,20140712,000000,1967.36,1967.57,1967.36,1967.57,0,0
S&P 500,D,20140713,000000,1967.57,1967.57,1967.57,1967.57,0,0
S&P 500,D,20140714,000000,1973.19,1979.85,1973.19,1977.12,0,0
S&P 500,D,20140715,000000,1977.1,1982.52,1965.34,1973.65,0,0
S&P 500,D,20140716,000000,1973.57,1983.94,1973.28,1981.43,0,0
S&P 500,D,20140717,000000,1981.31,1981.78,1955.59,1957.68,0,0
S&P 500,D,20140718,000000,1958.18,1979.9,1958.12,1977.78,0,0
S&P 500,D,20140719,000000,1978.08,1978.22,1978.08,1978.22,0,0
S&P 500,D,20140720,000000,1978.22,1978.22,1978.22,1978.22,0,0
S&P 500,D,20140721,000000,1976.93,1976.93,1965.77,1973.49,0,0
S&P 500,D,20140722,000000,1973.76,1986.24,1973.63,1983.71,0,0
S&P 500,D,20140723,000000,1983.4,1989.23,1982.44,1987.26,0,0
S&P 500,D,20140724,000000,1987.22,1991.39,1985.79,1987.75,0,0
